time,hip,thigh,calf
1.75197640796278E+018,0,0.7,-1.5
1.75197640796491E+018,0,0.7,-1.5
1.75197640796706E+018,0,0.7,-1.5
1.7519764079692E+018,0,0.7,-1.5
1.75197640797134E+018,0,0.7,-1.5
1.75197640797349E+018,0,0.7,-1.5
1.75197640797563E+018,0,0.7,-1.5
1.75197640797765E+018,0,0.7,-1.5
1.75197640797971E+018,0,0.7,-1.5
1.7519764079818E+018,0,0.7,-1.5
1.75197640798395E+018,0,0.7,-1.5
1.75197640798608E+018,0,0.7,-1.5
1.75197640798823E+018,0,0.7,-1.5
1.75197640799033E+018,0,0.7,-1.5
1.75197640799257E+018,0,0.7,-1.5
1.75197640799458E+018,0,0.7,-1.5
1.75197640799661E+018,0,0.7,-1.5
1.75197640799871E+018,0,0.7,-1.5
1.75197640800084E+018,0,0.7,-1.5
1.75197640800298E+018,0,0.7,-1.5
1.75197640800513E+018,0,0.7,-1.5
1.75197640800725E+018,0,0.7,-1.5
1.75197640800945E+018,0,0.7,-1.5
1.75197640801153E+018,0,0.7,-1.5
1.75197640801352E+018,0,0.7,-1.5
1.75197640801558E+018,0,0.7,-1.5
1.75197640801765E+018,0,0.7,-1.5
1.75197640801975E+018,0,0.7,-1.5
1.75197640802189E+018,0,0.7,-1.5
1.75197640802405E+018,0,0.7,-1.5
1.75197640802622E+018,0,0.7,-1.5
1.75197640802826E+018,0,0.7,-1.5
1.75197640803028E+018,0,0.7,-1.5
1.75197640803243E+018,0,0.7,-1.5
1.75197640803446E+018,0,0.7,-1.5
1.75197640803652E+018,0,0.7,-1.5
1.75197640803858E+018,0,0.7,-1.5
1.75197640804066E+018,0,0.7,-1.5
1.7519764080428E+018,0,0.7,-1.5
1.75197640804489E+018,0,0.7,-1.5
1.75197640804702E+018,0,0.7,-1.5
1.75197640804917E+018,0,0.7,-1.5
1.75197640805132E+018,0,0.7,-1.5
1.75197640805346E+018,0,0.7,-1.5
1.75197640805552E+018,0,0.7,-1.5
1.75197640805764E+018,0,0.7,-1.5
1.75197640805973E+018,0,0.7,-1.5
1.75197640806177E+018,0,0.7,-1.5
1.75197640806385E+018,0,0.7,-1.5
1.75197640806599E+018,0,0.7,-1.5
1.75197640806813E+018,0,0.7,-1.5
1.75197640807027E+018,0,0.7,-1.5
1.75197640807241E+018,0,0.7,-1.5
1.7519764080745E+018,0,0.7,-1.5
1.75197640807659E+018,0,0.7,-1.5
1.7519764080786E+018,0,0.7,-1.5
1.7519764080807E+018,0,0.7,-1.5
1.75197640808283E+018,0,0.7,-1.5
1.75197640808498E+018,0,0.7,-1.5
1.75197640808712E+018,0,0.7,-1.5
1.75197640808927E+018,0,0.7,-1.5
1.75197640809148E+018,0,0.7,-1.5
1.75197640809351E+018,0,0.7,-1.5
1.75197640809554E+018,0,0.7,-1.5
1.75197640809759E+018,0,0.7,-1.5
1.75197640809965E+018,0,0.7,-1.5
1.75197640810175E+018,0,0.7,-1.5
1.75197640810389E+018,0,0.7,-1.5
1.75197640810604E+018,0,0.7,-1.5
1.75197640810826E+018,0,0.7,-1.5
1.75197640811029E+018,0,0.7,-1.5
1.75197640811238E+018,0,0.7,-1.5
1.75197640811448E+018,0,0.7,-1.5
1.75197640811653E+018,0,0.7,-1.5
1.75197640811859E+018,0,0.7,-1.5
1.75197640812065E+018,0,0.7,-1.5
1.75197640812275E+018,0,0.7,-1.5
1.75197640812498E+018,0,0.7,-1.5
1.75197640812701E+018,0,0.7,-1.5
1.75197640812911E+018,0,0.7,-1.5
1.7519764081312E+018,0,0.7,-1.5
1.75197640813334E+018,0,0.7,-1.5
1.75197640813548E+018,0,0.7,-1.5
1.75197640813754E+018,0,0.7,-1.5
1.7519764081396E+018,0,0.7,-1.5
1.75197640814177E+018,0,0.7,-1.5
1.75197640814383E+018,0,0.7,-1.5
1.75197640814593E+018,0,0.7,-1.5
1.75197640814808E+018,0,0.7,-1.5
1.75197640815023E+018,0,0.7,-1.5
1.75197640815237E+018,0,0.7,-1.5
1.75197640815445E+018,0,0.7,-1.5
